-nan -nan
0.250 0.250
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.250 0.250
0.250 -nan
0.250 -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.500 0.500
-nan 0.250
0.750 0.750
-nan -nan
0.500 0.500
0.500 0.500
0.250 0.250
0.250 0.250
0.750 0.750
-nan -nan
0.500 0.500
0.250 0.250
0.250 0.250
0.750 0.750
-nan -nan
0.750 0.750
0.250 0.250
0.250 0.250
0.250 0.250
0.750 0.750
-nan -nan
0.500 0.500
0.250 0.250
0.500 0.500
0.500 0.500
-nan -nan
0.750 0.750
0.250 0.250
-nan -nan
0.500 0.500
0.500 0.500
0.500 0.500
-nan -nan
0.500 0.500
0.500 0.500
0.500 0.500
-nan -nan
0.500 0.250
0.500 0.750
-nan -nan
0.500 0.500
0.500 0.500
0.250 0.250
0.250 0.250
0.250 0.250
0.750 0.750
-nan -nan
0.500 0.500
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.750 0.500
-nan -nan
0.500 0.500
0.250 -nan
0.500 0.500
0.500 0.400
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
0.500 0.500
0.250 0.250
0.500 0.500
0.500 0.250
0.250 0.250
-nan 0.250
0.750 0.750
0.250 0.250
-nan -nan
0.750 0.750
0.250 0.250
-nan -nan
0.750 0.750
0.250 0.250
0.250 0.250
0.500 0.500
-nan -nan
0.750 0.750
0.250 0.250
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
0.500 0.500
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
0.500 0.500
0.500 0.250
0.250 0.500
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
0.500 0.500
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
0.250 0.250
0.750 0.750
-nan -nan
0.500 0.500
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
-nan -nan
0.750 0.500
0.250 -nan
0.250 0.500
0.250 -nan
0.500 0.400
0.500 0.500
-nan -nan
0.250 0.250
0.750 0.750
-nan -nan
0.500 0.500
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
-nan -nan
0.750 0.750
0.250 0.250
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
0.250 -nan
0.250 0.500
0.500 0.500
-nan -nan
0.500 0.500
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
-nan -nan
0.750 0.750
0.250 0.250
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
0.500 0.500
0.250 0.250
0.500 0.500
0.250 0.250
0.250 0.250
0.250 0.250
0.500 0.500
-nan -nan
0.500 0.500
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
0.250 0.250
0.750 0.750
-nan -nan
0.250 0.250
0.500 0.500
0.250 0.250
0.500 0.500
0.250 0.250
-nan -nan
0.750 0.500
-nan 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
0.500 0.500
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
0.500 0.250
0.250 0.500
0.250 0.250
0.500 0.500
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
0.250 0.250
0.500 0.500
0.250 0.250
-nan -nan
0.500 0.500
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
-nan -nan
0.750 0.750
-nan -nan
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
-nan -nan
0.250 0.250
0.750 0.750
-nan -nan
0.250 0.250
0.500 0.500
-nan -nan
0.500 0.500
0.250 0.250
0.250 0.250
-nan -nan
0.750 0.750
0.250 0.250
-nan -nan
0.250 0.250
0.750 0.750
-nan -nan
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
0.500 0.500
0.250 0.250
0.250 -nan
0.250 0.500
0.500 0.250
-nan 0.250
0.250 0.250
0.500 0.500
0.250 0.250
0.250 0.250
0.250 -nan
0.500 0.750
0.250 0.250
-nan -nan
0.250 0.250
0.750 0.750
-nan -nan
-nan -nan
0.500 0.500
0.250 0.250
0.250 0.250
0.250 0.250
0.500 0.500
-nan -nan
0.250 0.250
0.750 0.750
-nan -nan
-nan -nan
0.750 0.750
0.250 0.250
-nan -nan
0.250 0.250
0.500 0.500
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.500 0.500
-nan -nan
0.500 0.500
0.250 0.250
0.250 0.250
0.250 0.250
0.250 -nan
0.500 0.750
0.250 0.250
-nan -nan
0.250 -nan
0.500 0.750
0.250 0.250
-nan -nan
0.250 0.250
0.750 0.750
-nan -nan
-nan -nan
0.750 0.750
-nan -nan
0.250 0.250
0.500 0.500
0.250 0.250
-nan -nan
0.250 0.250
0.750 0.750
-nan -nan
-nan -nan
0.250 0.250
0.750 0.750
-nan -nan
0.250 0.250
0.250 0.250
0.500 0.500
0.250 -nan
-nan 0.250
0.500 0.500
0.250 0.250
0.250 0.250
-nan -nan
0.500 0.500
0.250 0.250
0.250 0.250
0.500 0.500
-nan -nan
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
-nan -nan
-nan -nan
1.000 1.000
-nan -nan
-nan -nan
