0.500 0.498
0.500 0.494
0.602 0.488
0.450 0.498
0.450 0.471
0.579 0.590
0.570 0.500
0.643 0.382
0.498 0.498
0.419 0.379
0.356 0.250
0.486 0.471
0.471 0.471
0.485 0.450
0.494 0.471
0.494 0.485
0.494 0.499
0.494 0.500
0.494 0.499
0.481 0.494
0.481 0.494
0.538 0.547
0.494 0.481
0.557 0.615
0.481 0.498
0.445 0.422
0.250 0.250
0.300 0.250
0.250 0.250
0.353 0.250
0.250 0.465
0.300 0.250
0.250 0.250
0.312 0.250
0.250 0.250
0.353 0.513
0.494 0.471
0.463 0.438
0.250 0.400
0.320 0.250
0.250 0.291
0.290 0.250
0.250 0.288
0.316 0.250
0.250 0.500
0.352 0.250
0.250 0.250
0.376 0.281
0.450 0.500
0.302 0.279
0.336 0.332
0.342 0.338
0.320 0.615
0.250 0.250
0.286 0.250
0.250 0.250
0.278 0.250
0.250 0.250
0.312 0.250
0.250 0.250
0.291 0.291
0.250 0.250
0.476 0.352
0.488 0.685
0.436 0.481
0.283 0.250
0.281 0.250
0.250 0.279
0.250 0.250
0.250 0.250
0.300 0.250
0.250 0.302
0.250 0.250
0.250 0.250
0.323 0.250
0.250 0.289
0.305 0.250
0.250 0.250
0.450 0.250
0.250 0.250
0.305 0.250
0.250 0.250
0.250 0.250
0.450 0.250
0.250 0.500
0.490 0.320
0.499 0.499
0.508 0.392
0.250 0.250
-nan 0.250
0.250 -nan
0.250 0.250
0.250 -nan
-nan 0.250
0.250 -nan
0.250 0.250
-nan -nan
0.368 0.368
0.481 0.450
0.483 0.429
0.368 0.320
0.590 0.495
0.471 0.527
0.494 0.497
0.250 -nan
0.481 0.481
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.275 0.278
0.250 0.250
0.331 0.305
0.481 0.400
0.250 0.250
0.250 0.250
0.250 0.250
0.266 0.250
0.250 0.270
0.250 0.250
0.250 0.250
0.281 0.250
0.295 0.579
0.250 -nan
0.568 0.500
0.450 -nan
0.346 -nan
0.250 0.250
0.422 -nan
0.250 -nan
0.450 -nan
0.250 -nan
0.250 -nan
-nan -nan
-nan -nan
0.346 0.250
0.250 0.283
0.250 0.250
0.389 0.250
0.250 0.533
0.346 0.250
0.250 0.312
0.402 0.250
0.250 0.378
0.305 0.250
0.250 0.500
0.364 0.250
0.250 0.250
0.300 0.250
0.300 0.250
0.250 0.250
0.300 0.250
0.300 0.350
0.507 0.416
0.499 0.490
0.250 0.368
0.331 -nan
0.250 0.250
0.250 -nan
0.331 -nan
0.250 0.250
0.250 -nan
0.250 -nan
0.400 -nan
0.250 0.250
0.543 0.302
0.377 0.414
0.727 0.614
0.450 0.250
0.579 0.490
0.595 0.500
0.356 0.368
0.316 0.250
0.341 0.422
0.422 0.440
0.450 0.471
0.450 0.431
0.378 0.286
0.331 0.352
0.416 0.543
0.560 0.450
0.421 0.561
0.250 0.250
0.331 0.250
0.250 0.250
0.250 0.250
-nan -nan
0.250 -nan
0.250 -nan
0.250 0.250
-nan 0.250
0.667 0.250
0.250 0.672
0.331 0.312
0.400 0.331
0.305 0.250
0.250 -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.275 0.250
0.352 0.378
0.445 0.476
0.531 0.402
0.400 0.368
0.643 0.512
0.568 0.400
0.617 0.521
0.368 0.490
0.612 0.436
0.250 0.250
0.481 0.490
0.250 -nan
0.490 0.250
0.250 0.250
0.490 0.250
0.250 0.465
0.400 0.250
0.250 0.250
0.368 0.250
0.368 0.368
0.368 0.250
0.250 0.250
0.481 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.450 0.250
0.250 0.450
0.346 0.250
0.250 0.450
0.581 0.331
0.250 0.568
0.450 0.250
